Prediction
0
5
2
0
2
5
0
0
0
0
1
2
2
2
3
0
2
0
0
4
0
0
0
0
4
2
0
0
0
0
2
0
0
0
2
0
3
0
2
0
0
3
0
2
0
0
5
1
1
0
0
4
0
0
0
0
0
3
0
2
